,Gender,Geschlecht,tweet_genders,Feminismus,Frauen,Männer,party
2020-04-09,8.0,11.0,227.0,8.0,107.0,25.0,LINKE
2020-04-10,8.0,11.0,225.0,8.0,107.0,25.0,LINKE
2020-04-11,8.0,11.0,222.0,8.0,106.0,25.0,LINKE
2020-04-12,8.0,11.0,221.0,8.0,105.0,24.0,LINKE
2020-04-13,8.0,12.0,221.0,8.0,107.0,25.0,LINKE
2020-04-14,8.0,11.0,222.0,9.0,102.0,25.0,LINKE
2020-04-15,8.0,12.0,224.0,9.0,109.0,27.0,LINKE
2020-04-16,8.0,12.0,226.0,9.0,111.0,27.0,LINKE
2020-04-17,8.0,12.0,229.0,9.0,112.0,26.0,LINKE
2020-04-18,8.0,12.0,225.0,9.0,112.0,24.0,LINKE
2020-04-19,8.0,12.0,224.0,9.0,112.0,23.0,LINKE
2020-04-20,8.0,12.0,223.0,9.0,112.0,23.0,LINKE
2020-04-21,8.0,12.0,226.0,9.0,112.0,23.0,LINKE
2020-04-22,8.0,12.0,230.0,9.0,111.0,22.0,LINKE
2020-04-23,8.0,12.0,232.0,9.0,111.0,22.0,LINKE
2020-04-24,8.0,12.0,237.0,9.0,110.0,20.0,LINKE
2020-04-25,8.0,12.0,238.0,8.0,112.0,20.0,LINKE
2020-04-26,8.0,12.0,240.0,8.0,111.0,19.0,LINKE
2020-04-27,8.0,12.0,242.0,8.0,112.0,19.0,LINKE
2020-04-28,8.0,12.0,244.0,8.0,109.0,20.0,LINKE
2020-04-29,8.0,13.0,247.0,8.0,112.0,20.0,LINKE
2020-04-30,8.0,13.0,246.0,8.0,112.0,20.0,LINKE
2020-05-01,8.0,13.0,248.0,8.0,112.0,20.0,LINKE
2020-05-02,8.0,13.0,245.0,8.0,111.0,20.0,LINKE
2020-05-03,8.0,13.0,243.0,8.0,111.0,21.0,LINKE
2020-05-04,8.0,13.0,244.0,8.0,110.0,21.0,LINKE
2020-05-05,7.0,12.0,245.0,7.0,100.0,20.0,LINKE
2020-05-06,6.0,12.0,250.0,5.0,95.0,20.0,LINKE
2020-05-07,5.0,8.0,256.0,3.0,72.0,19.0,LINKE
2020-05-08,5.0,9.0,261.0,2.0,73.0,23.0,LINKE
2020-05-09,5.0,9.0,261.0,2.0,72.0,22.0,LINKE
2020-05-10,5.0,9.0,256.0,2.0,72.0,21.0,LINKE
2020-05-11,5.0,9.0,258.0,2.0,73.0,21.0,LINKE
2020-05-12,5.0,9.0,254.0,2.0,74.0,21.0,LINKE
2020-05-13,5.0,9.0,261.0,2.0,76.0,21.0,LINKE
2020-05-14,5.0,9.0,260.0,2.0,77.0,22.0,LINKE
2020-05-15,5.0,9.0,259.0,2.0,77.0,21.0,LINKE
2020-05-16,1.0,7.0,247.0,2.0,70.0,16.0,LINKE
2020-05-17,0.0,9.0,240.0,2.0,68.0,15.0,LINKE
2020-05-18,0.0,9.0,240.0,2.0,68.0,16.0,LINKE
2020-05-19,0.0,9.0,239.0,2.0,65.0,16.0,LINKE
2020-05-20,0.0,9.0,240.0,2.0,65.0,16.0,LINKE
2020-05-21,0.0,9.0,238.0,2.0,63.0,18.0,LINKE
2020-05-22,0.0,9.0,228.0,2.0,63.0,19.0,LINKE
2020-05-23,0.0,9.0,229.0,2.0,60.0,19.0,LINKE
2020-05-24,0.0,9.0,225.0,2.0,58.0,18.0,LINKE
2020-05-25,0.0,9.0,225.0,1.0,58.0,18.0,LINKE
2020-05-26,0.0,8.0,221.0,1.0,55.0,19.0,LINKE
2020-05-27,0.0,8.0,225.0,1.0,53.0,21.0,LINKE
2020-05-28,0.0,8.0,225.0,1.0,55.0,21.0,LINKE
2020-05-29,0.0,8.0,222.0,1.0,57.0,22.0,LINKE
2020-05-30,0.0,8.0,219.0,1.0,57.0,22.0,LINKE
2020-05-31,0.0,8.0,216.0,1.0,57.0,22.0,LINKE
2020-06-01,0.0,8.0,216.0,1.0,57.0,22.0,LINKE
2020-06-02,0.0,8.0,212.0,1.0,55.0,22.0,LINKE
2020-06-03,0.0,8.0,209.0,1.0,57.0,22.0,LINKE
2020-06-04,0.0,8.0,207.0,1.0,57.0,21.0,LINKE
2020-06-05,1.0,9.0,205.0,1.0,59.0,21.0,LINKE
2020-06-06,1.0,9.0,199.0,1.0,59.0,21.0,LINKE
2020-06-07,1.0,9.0,193.0,1.0,59.0,21.0,LINKE
2020-06-08,1.0,9.0,196.0,1.0,60.0,21.0,LINKE
2020-06-09,1.0,9.0,201.0,1.0,60.0,21.0,LINKE
2020-06-10,1.0,9.0,206.0,1.0,59.0,21.0,LINKE
2020-06-11,1.0,9.0,206.0,1.0,59.0,21.0,LINKE
2020-06-12,1.0,8.0,206.0,1.0,57.0,19.0,LINKE
2020-06-13,1.0,8.0,203.0,0.0,57.0,20.0,LINKE
2020-06-14,1.0,9.0,199.0,0.0,51.0,19.0,LINKE
2020-06-15,1.0,9.0,199.0,0.0,49.0,19.0,LINKE
2020-06-16,1.0,9.0,205.0,0.0,49.0,19.0,LINKE
2020-06-17,1.0,11.0,205.0,1.0,51.0,19.0,LINKE
2020-06-18,1.0,11.0,212.0,1.0,50.0,19.0,LINKE
2020-06-19,2.0,12.0,217.0,1.0,51.0,19.0,LINKE
2020-06-20,2.0,12.0,218.0,1.0,52.0,19.0,LINKE
2020-06-21,2.0,12.0,218.0,1.0,53.0,19.0,LINKE
2020-06-22,2.0,12.0,218.0,1.0,54.0,19.0,LINKE
2020-06-23,2.0,12.0,212.0,1.0,54.0,19.0,LINKE
2020-06-24,2.0,12.0,215.0,1.0,53.0,19.0,LINKE
2020-06-25,2.0,12.0,215.0,1.0,52.0,20.0,LINKE
2020-06-26,2.0,12.0,212.0,1.0,51.0,20.0,LINKE
2020-06-27,2.0,12.0,208.0,1.0,51.0,19.0,LINKE
2020-06-28,2.0,11.0,204.0,1.0,49.0,19.0,LINKE
2020-06-29,2.0,11.0,201.0,1.0,47.0,18.0,LINKE
2020-06-30,2.0,11.0,202.0,1.0,48.0,18.0,LINKE
2020-07-01,3.0,11.0,205.0,1.0,50.0,19.0,LINKE
2020-07-02,3.0,11.0,208.0,1.0,51.0,18.0,LINKE
2020-07-03,3.0,11.0,216.0,1.0,52.0,19.0,LINKE
2020-07-04,3.0,11.0,214.0,1.0,51.0,19.0,LINKE
2020-07-05,3.0,11.0,209.0,1.0,52.0,19.0,LINKE
2020-07-06,3.0,11.0,209.0,1.0,51.0,19.0,LINKE
2020-07-07,3.0,10.0,209.0,1.0,49.0,15.0,LINKE
2020-07-08,3.0,11.0,213.0,2.0,52.0,17.0,LINKE
2020-07-09,3.0,11.0,217.0,2.0,50.0,17.0,LINKE
2020-07-10,3.0,11.0,216.0,2.0,50.0,17.0,LINKE
2020-07-11,3.0,11.0,213.0,2.0,49.0,18.0,LINKE
2020-07-12,3.0,11.0,206.0,2.0,47.0,18.0,LINKE
2020-07-13,3.0,11.0,203.0,2.0,49.0,17.0,LINKE
2020-07-14,3.0,12.0,200.0,3.0,51.0,17.0,LINKE
2020-07-15,3.0,15.0,201.0,3.0,61.0,20.0,LINKE
2020-07-16,3.0,13.0,208.0,4.0,63.0,23.0,LINKE
2020-07-17,3.0,14.0,207.0,4.0,62.0,22.0,LINKE
2020-07-18,3.0,14.0,202.0,4.0,61.0,23.0,LINKE
2020-07-19,3.0,14.0,199.0,4.0,63.0,24.0,LINKE
2020-07-20,3.0,14.0,203.0,4.0,63.0,22.0,LINKE
2020-07-21,3.0,14.0,206.0,5.0,66.0,22.0,LINKE
2020-07-22,3.0,14.0,204.0,5.0,67.0,22.0,LINKE
2020-07-23,3.0,14.0,208.0,5.0,67.0,22.0,LINKE
2020-07-24,3.0,13.0,202.0,5.0,65.0,22.0,LINKE
2020-07-25,3.0,13.0,200.0,6.0,64.0,21.0,LINKE
2020-07-26,3.0,13.0,195.0,6.0,63.0,20.0,LINKE
2020-07-27,3.0,13.0,197.0,6.0,64.0,20.0,LINKE
2020-07-28,4.0,13.0,196.0,7.0,63.0,19.0,LINKE
2020-07-29,4.0,13.0,197.0,7.0,62.0,20.0,LINKE
2020-07-30,4.0,13.0,201.0,7.0,62.0,21.0,LINKE
2020-07-31,4.0,13.0,203.0,7.0,62.0,21.0,LINKE
2020-08-01,4.0,13.0,203.0,7.0,62.0,21.0,LINKE
2020-08-02,4.0,13.0,203.0,7.0,60.0,21.0,LINKE
2020-08-03,4.0,12.0,211.0,7.0,61.0,21.0,LINKE
2020-08-04,3.0,12.0,214.0,7.0,61.0,23.0,LINKE
2020-08-05,3.0,12.0,216.0,7.0,61.0,23.0,LINKE
2020-08-06,3.0,12.0,218.0,7.0,61.0,23.0,LINKE
2020-08-07,3.0,12.0,215.0,7.0,60.0,23.0,LINKE
2020-08-08,3.0,12.0,212.0,7.0,61.0,23.0,LINKE
2020-08-09,3.0,12.0,206.0,7.0,61.0,23.0,LINKE
2020-08-10,5.0,15.0,206.0,7.0,63.0,23.0,LINKE
2020-08-11,5.0,15.0,206.0,7.0,64.0,23.0,LINKE
2020-08-12,5.0,15.0,209.0,7.0,64.0,22.0,LINKE
2020-08-13,5.0,13.0,218.0,7.0,63.0,22.0,LINKE
2020-08-14,5.0,13.0,218.0,7.0,63.0,22.0,LINKE
2020-08-15,5.0,13.0,209.0,7.0,63.0,22.0,LINKE
2020-08-16,5.0,11.0,208.0,6.0,61.0,22.0,LINKE
2020-08-17,5.0,11.0,202.0,6.0,64.0,22.0,LINKE
2020-08-18,4.0,11.0,197.0,6.0,63.0,22.0,LINKE
2020-08-19,4.0,11.0,199.0,6.0,62.0,22.0,LINKE
2020-08-20,4.0,11.0,199.0,6.0,62.0,22.0,LINKE
2020-08-21,4.0,11.0,191.0,6.0,61.0,22.0,LINKE
2020-08-22,4.0,12.0,189.0,6.0,62.0,22.0,LINKE
2020-08-23,4.0,12.0,184.0,6.0,61.0,22.0,LINKE
2020-08-24,4.0,12.0,181.0,6.0,62.0,22.0,LINKE
2020-08-25,4.0,12.0,181.0,6.0,61.0,22.0,LINKE
2020-08-26,4.0,13.0,186.0,6.0,65.0,23.0,LINKE
2020-08-27,4.0,13.0,186.0,6.0,66.0,23.0,LINKE
2020-08-28,4.0,13.0,188.0,6.0,66.0,23.0,LINKE
2020-08-29,4.0,13.0,185.0,6.0,65.0,23.0,LINKE
2020-08-30,3.0,13.0,181.0,6.0,63.0,22.0,LINKE
2020-08-31,3.0,13.0,179.0,6.0,61.0,22.0,LINKE
2020-09-01,3.0,13.0,173.0,6.0,58.0,21.0,LINKE
2020-09-02,3.0,13.0,178.0,6.0,58.0,22.0,LINKE
2020-09-03,3.0,13.0,179.0,6.0,58.0,22.0,LINKE
2020-09-04,3.0,13.0,176.0,7.0,62.0,22.0,LINKE
2020-09-05,3.0,13.0,175.0,7.0,60.0,22.0,LINKE
2020-09-06,4.0,12.0,169.0,7.0,57.0,20.0,LINKE
2020-09-07,4.0,12.0,171.0,7.0,57.0,20.0,LINKE
2020-09-08,4.0,12.0,180.0,7.0,57.0,20.0,LINKE
2020-09-09,4.0,12.0,185.0,7.0,59.0,19.0,LINKE
2020-09-10,4.0,12.0,191.0,7.0,59.0,19.0,LINKE
2020-09-11,4.0,13.0,196.0,7.0,59.0,20.0,LINKE
2020-09-12,4.0,12.0,194.0,6.0,60.0,20.0,LINKE
2020-09-13,4.0,9.0,193.0,6.0,50.0,17.0,LINKE
2020-09-14,4.0,9.0,193.0,5.0,49.0,15.0,LINKE
2020-09-15,4.0,8.0,192.0,6.0,49.0,15.0,LINKE
2020-09-16,4.0,8.0,200.0,7.0,51.0,15.0,LINKE
2020-09-17,5.0,8.0,205.0,7.0,50.0,14.0,LINKE
2020-09-18,6.0,8.0,215.0,7.0,58.0,17.0,LINKE
2020-09-19,6.0,8.0,215.0,6.0,60.0,16.0,LINKE
2020-09-20,6.0,8.0,213.0,6.0,61.0,16.0,LINKE
2020-09-21,6.0,8.0,212.0,6.0,61.0,16.0,LINKE
2020-09-22,6.0,8.0,215.0,6.0,61.0,16.0,LINKE
2020-09-23,7.0,9.0,226.0,5.0,62.0,18.0,LINKE
2020-09-24,8.0,9.0,227.0,5.0,63.0,17.0,LINKE
2020-09-25,11.0,9.0,227.0,6.0,64.0,18.0,LINKE
2020-09-26,10.0,9.0,230.0,5.0,66.0,19.0,LINKE
2020-09-27,10.0,9.0,230.0,6.0,69.0,19.0,LINKE
2020-09-28,10.0,9.0,236.0,6.0,76.0,20.0,LINKE
2020-09-29,11.0,9.0,241.0,6.0,76.0,20.0,LINKE
2020-09-30,12.0,9.0,247.0,6.0,77.0,20.0,LINKE
2020-10-01,12.0,9.0,257.0,6.0,82.0,20.0,LINKE
2020-10-02,12.0,9.0,250.0,6.0,80.0,21.0,LINKE
2020-10-03,12.0,8.0,249.0,6.0,82.0,20.0,LINKE
2020-10-04,12.0,8.0,247.0,6.0,82.0,20.0,LINKE
2020-10-05,12.0,8.0,246.0,6.0,82.0,20.0,LINKE
2020-10-06,12.0,8.0,250.0,6.0,83.0,20.0,LINKE
2020-10-07,12.0,8.0,250.0,6.0,84.0,20.0,LINKE
2020-10-08,12.0,8.0,254.0,6.0,86.0,20.0,LINKE
2020-10-09,10.0,5.0,257.0,6.0,88.0,21.0,LINKE
2020-10-10,10.0,6.0,256.0,6.0,87.0,21.0,LINKE
2020-10-11,11.0,6.0,257.0,8.0,90.0,21.0,LINKE
2020-10-12,11.0,6.0,249.0,8.0,90.0,20.0,LINKE
2020-10-13,13.0,7.0,252.0,8.0,90.0,21.0,LINKE
2020-10-14,14.0,8.0,257.0,8.0,90.0,21.0,LINKE
2020-10-15,14.0,8.0,260.0,8.0,90.0,22.0,LINKE
2020-10-16,14.0,8.0,260.0,8.0,87.0,22.0,LINKE
2020-10-17,14.0,7.0,258.0,8.0,87.0,23.0,LINKE
2020-10-18,14.0,7.0,255.0,8.0,88.0,24.0,LINKE
2020-10-19,14.0,7.0,254.0,8.0,89.0,26.0,LINKE
2020-10-20,14.0,7.0,260.0,8.0,91.0,27.0,LINKE
2020-10-21,14.0,6.0,261.0,8.0,91.0,28.0,LINKE
2020-10-22,15.0,6.0,264.0,9.0,94.0,28.0,LINKE
2020-10-23,15.0,6.0,268.0,9.0,97.0,29.0,LINKE
2020-10-24,15.0,6.0,270.0,9.0,98.0,30.0,LINKE
2020-10-25,15.0,5.0,269.0,9.0,94.0,29.0,LINKE
2020-10-26,15.0,5.0,279.0,9.0,92.0,29.0,LINKE
2020-10-27,15.0,5.0,280.0,9.0,96.0,30.0,LINKE
2020-10-28,15.0,5.0,285.0,9.0,100.0,30.0,LINKE
2020-10-29,15.0,6.0,290.0,10.0,104.0,30.0,LINKE
2020-10-30,15.0,6.0,291.0,10.0,108.0,30.0,LINKE
2020-10-31,15.0,6.0,288.0,10.0,113.0,32.0,LINKE
2020-11-01,15.0,6.0,284.0,10.0,115.0,31.0,LINKE
2020-11-02,15.0,7.0,282.0,10.0,116.0,32.0,LINKE
2020-11-03,15.0,7.0,285.0,9.0,113.0,34.0,LINKE
2020-11-04,15.0,7.0,285.0,9.0,113.0,36.0,LINKE
2020-11-05,14.0,8.0,289.0,8.0,115.0,39.0,LINKE
2020-11-06,14.0,8.0,290.0,8.0,118.0,43.0,LINKE
2020-11-07,14.0,8.0,282.0,8.0,119.0,43.0,LINKE
2020-11-08,14.0,8.0,279.0,8.0,119.0,43.0,LINKE
2020-11-09,14.0,8.0,273.0,9.0,122.0,43.0,LINKE
2020-11-10,14.0,7.0,271.0,9.0,122.0,43.0,LINKE
2020-11-11,14.0,7.0,276.0,9.0,121.0,43.0,LINKE
2020-11-12,14.0,7.0,282.0,9.0,122.0,43.0,LINKE
2020-11-13,14.0,7.0,277.0,10.0,122.0,43.0,LINKE
2020-11-14,14.0,7.0,276.0,9.0,121.0,43.0,LINKE
2020-11-15,14.0,7.0,269.0,8.0,120.0,42.0,LINKE
2020-11-16,13.0,7.0,269.0,8.0,119.0,42.0,LINKE
2020-11-17,12.0,8.0,255.0,8.0,112.0,39.0,LINKE
2020-11-18,12.0,8.0,261.0,8.0,108.0,39.0,LINKE
2020-11-19,13.0,8.0,267.0,8.0,108.0,39.0,LINKE
2020-11-20,13.0,9.0,271.0,8.0,109.0,40.0,LINKE
2020-11-21,13.0,9.0,271.0,8.0,112.0,40.0,LINKE
2020-11-22,12.0,8.0,265.0,8.0,112.0,38.0,LINKE
2020-11-23,11.0,8.0,266.0,8.0,113.0,38.0,LINKE
2020-11-24,8.0,8.0,263.0,7.0,109.0,37.0,LINKE
2020-11-25,8.0,10.0,266.0,7.0,130.0,42.0,LINKE
2020-11-26,8.0,10.0,270.0,6.0,129.0,41.0,LINKE
2020-11-27,8.0,10.0,268.0,6.0,122.0,39.0,LINKE
2020-11-28,8.0,11.0,262.0,6.0,125.0,41.0,LINKE
2020-11-29,7.0,11.0,255.0,6.0,125.0,43.0,LINKE
2020-11-30,7.0,11.0,246.0,6.0,122.0,44.0,LINKE
2020-12-01,7.0,11.0,248.0,6.0,124.0,43.0,LINKE
2020-12-02,7.0,11.0,256.0,6.0,122.0,43.0,LINKE
2020-12-03,7.0,11.0,261.0,6.0,122.0,43.0,LINKE
2020-12-04,7.0,11.0,264.0,6.0,125.0,44.0,LINKE
2020-12-05,7.0,11.0,260.0,6.0,125.0,44.0,LINKE
2020-12-06,7.0,11.0,257.0,6.0,123.0,44.0,LINKE
2020-12-07,7.0,11.0,256.0,6.0,121.0,46.0,LINKE
2020-12-08,7.0,12.0,260.0,6.0,123.0,46.0,LINKE
2020-12-09,7.0,11.0,265.0,6.0,124.0,46.0,LINKE
2020-12-10,6.0,11.0,270.0,5.0,126.0,47.0,LINKE
2020-12-11,6.0,11.0,272.0,5.0,128.0,48.0,LINKE
2020-12-12,4.0,10.0,269.0,5.0,129.0,47.0,LINKE
2020-12-13,3.0,9.0,268.0,5.0,129.0,47.0,LINKE
2020-12-14,3.0,9.0,268.0,5.0,129.0,46.0,LINKE
2020-12-15,3.0,10.0,270.0,5.0,130.0,46.0,LINKE
2020-12-16,3.0,10.0,271.0,5.0,130.0,45.0,LINKE
2020-12-17,4.0,11.0,275.0,6.0,131.0,45.0,LINKE
2020-12-18,7.0,11.0,277.0,7.0,130.0,43.0,LINKE
2020-12-19,7.0,11.0,272.0,7.0,128.0,42.0,LINKE
2020-12-20,7.0,11.0,271.0,7.0,127.0,41.0,LINKE
2020-12-21,6.0,11.0,269.0,6.0,125.0,41.0,LINKE
2020-12-22,6.0,11.0,267.0,6.0,121.0,39.0,LINKE
2020-12-23,6.0,11.0,264.0,6.0,120.0,38.0,LINKE
2020-12-24,7.0,11.0,262.0,6.0,122.0,38.0,LINKE
2020-12-25,7.0,12.0,255.0,6.0,124.0,38.0,LINKE
2020-12-26,7.0,12.0,252.0,6.0,122.0,37.0,LINKE
2020-12-27,7.0,12.0,245.0,6.0,118.0,37.0,LINKE
2020-12-28,7.0,11.0,242.0,5.0,114.0,37.0,LINKE
2020-12-29,7.0,11.0,242.0,5.0,111.0,38.0,LINKE
2020-12-30,7.0,11.0,245.0,5.0,110.0,38.0,LINKE
2020-12-31,7.0,11.0,243.0,5.0,108.0,38.0,LINKE
2021-01-01,7.0,11.0,243.0,5.0,109.0,37.0,LINKE
2021-01-02,7.0,11.0,238.0,5.0,108.0,34.0,LINKE
2021-01-03,7.0,11.0,238.0,5.0,108.0,32.0,LINKE
2021-01-04,7.0,10.0,235.0,5.0,107.0,29.0,LINKE
2021-01-05,7.0,10.0,230.0,5.0,105.0,25.0,LINKE
2021-01-06,7.0,10.0,230.0,5.0,105.0,25.0,LINKE
2021-01-07,7.0,10.0,237.0,5.0,106.0,25.0,LINKE
2021-01-08,8.0,10.0,242.0,5.0,105.0,25.0,LINKE
2021-01-09,8.0,10.0,240.0,5.0,102.0,24.0,LINKE
2021-01-10,8.0,10.0,235.0,5.0,100.0,24.0,LINKE
2021-01-11,8.0,10.0,233.0,5.0,101.0,24.0,LINKE
2021-01-12,8.0,10.0,236.0,4.0,100.0,23.0,LINKE
2021-01-13,8.0,10.0,242.0,4.0,102.0,23.0,LINKE
2021-01-14,8.0,10.0,248.0,4.0,104.0,23.0,LINKE
2021-01-15,8.0,10.0,247.0,4.0,106.0,23.0,LINKE
2021-01-16,8.0,11.0,244.0,4.0,116.0,24.0,LINKE
2021-01-17,8.0,12.0,237.0,5.0,116.0,25.0,LINKE
2021-01-18,7.0,12.0,232.0,5.0,116.0,25.0,LINKE
2021-01-19,7.0,11.0,233.0,5.0,115.0,24.0,LINKE
2021-01-20,7.0,11.0,230.0,5.0,114.0,24.0,LINKE
2021-01-21,7.0,11.0,233.0,5.0,114.0,24.0,LINKE
2021-01-22,7.0,11.0,231.0,5.0,112.0,24.0,LINKE
2021-01-23,7.0,11.0,229.0,5.0,112.0,24.0,LINKE
2021-01-24,7.0,9.0,227.0,5.0,88.0,18.0,LINKE
2021-01-25,7.0,9.0,227.0,5.0,88.0,21.0,LINKE
2021-01-26,7.0,9.0,224.0,5.0,88.0,21.0,LINKE
2021-01-27,6.0,8.0,223.0,5.0,87.0,19.0,LINKE
2021-01-28,6.0,9.0,226.0,5.0,88.0,17.0,LINKE
2021-01-29,6.0,9.0,226.0,5.0,87.0,16.0,LINKE
2021-01-30,6.0,9.0,222.0,5.0,89.0,16.0,LINKE
2021-01-31,7.0,9.0,213.0,5.0,87.0,15.0,LINKE
2021-02-01,7.0,9.0,207.0,5.0,88.0,15.0,LINKE
2021-02-02,7.0,9.0,213.0,5.0,86.0,14.0,LINKE
2021-02-03,8.0,9.0,214.0,6.0,86.0,14.0,LINKE
2021-02-04,8.0,9.0,219.0,6.0,86.0,15.0,LINKE
2021-02-05,8.0,10.0,220.0,6.0,87.0,14.0,LINKE
2021-02-06,8.0,9.0,216.0,6.0,81.0,13.0,LINKE
2021-02-07,8.0,9.0,214.0,6.0,80.0,13.0,LINKE
2021-02-08,9.0,9.0,211.0,6.0,75.0,12.0,LINKE
2021-02-09,9.0,9.0,210.0,6.0,75.0,11.0,LINKE
2021-02-10,10.0,9.0,213.0,6.0,76.0,11.0,LINKE
2021-02-11,12.0,10.0,213.0,6.0,76.0,12.0,LINKE
2021-02-12,12.0,10.0,214.0,6.0,77.0,13.0,LINKE
2021-02-13,12.0,9.0,212.0,6.0,77.0,13.0,LINKE
2021-02-14,12.0,11.0,211.0,6.0,81.0,13.0,LINKE
2021-02-15,11.0,10.0,207.0,5.0,82.0,12.0,LINKE
2021-02-16,8.0,10.0,205.0,4.0,84.0,12.0,LINKE
2021-02-17,8.0,10.0,210.0,5.0,86.0,13.0,LINKE
2021-02-18,8.0,10.0,212.0,5.0,87.0,14.0,LINKE
2021-02-19,8.0,10.0,214.0,5.0,88.0,15.0,LINKE
2021-02-20,8.0,11.0,220.0,5.0,90.0,16.0,LINKE
2021-02-21,8.0,11.0,221.0,5.0,90.0,16.0,LINKE
2021-02-22,7.0,11.0,221.0,5.0,89.0,16.0,LINKE
2021-02-23,7.0,10.0,222.0,5.0,89.0,17.0,LINKE
2021-02-24,8.0,11.0,227.0,5.0,90.0,17.0,LINKE
2021-02-25,8.0,11.0,229.0,5.0,90.0,17.0,LINKE
2021-02-26,9.0,11.0,231.0,5.0,95.0,17.0,LINKE
2021-02-27,9.0,11.0,233.0,6.0,98.0,18.0,LINKE
2021-02-28,9.0,11.0,243.0,6.0,95.0,16.0,LINKE
2021-03-01,10.0,11.0,247.0,6.0,99.0,16.0,LINKE
2021-03-02,11.0,10.0,251.0,6.0,100.0,17.0,LINKE
2021-03-03,11.0,10.0,256.0,6.0,101.0,20.0,LINKE
2021-03-04,11.0,10.0,263.0,6.0,104.0,21.0,LINKE
2021-03-05,11.0,10.0,269.0,7.0,107.0,23.0,LINKE
2021-03-06,11.0,10.0,275.0,7.0,110.0,24.0,LINKE
2021-03-07,11.0,10.0,273.0,7.0,112.0,25.0,LINKE
2021-03-08,14.0,11.0,268.0,10.0,156.0,30.0,LINKE
2021-03-09,13.0,11.0,267.0,9.0,154.0,30.0,LINKE
2021-03-10,17.0,14.0,275.0,10.0,169.0,36.0,LINKE
2021-03-11,18.0,14.0,278.0,10.0,169.0,36.0,LINKE
2021-03-12,18.0,14.0,276.0,11.0,169.0,39.0,LINKE
2021-03-13,18.0,15.0,277.0,11.0,172.0,39.0,LINKE
2021-03-14,18.0,15.0,282.0,12.0,171.0,39.0,LINKE
2021-03-15,18.0,16.0,280.0,12.0,172.0,39.0,LINKE
2021-03-16,19.0,16.0,277.0,13.0,173.0,39.0,LINKE
2021-03-17,20.0,14.0,288.0,14.0,164.0,39.0,LINKE
2021-03-18,20.0,14.0,293.0,14.0,165.0,38.0,LINKE
2021-03-19,21.0,14.0,296.0,14.0,162.0,38.0,LINKE
2021-03-20,21.0,14.0,293.0,14.0,167.0,38.0,LINKE
2021-03-21,21.0,14.0,296.0,14.0,166.0,38.0,LINKE
2021-03-22,21.0,14.0,289.0,14.0,170.0,39.0,LINKE
2021-03-23,21.0,14.0,289.0,14.0,173.0,39.0,LINKE
2021-03-24,21.0,14.0,296.0,15.0,180.0,40.0,LINKE
2021-03-25,21.0,15.0,295.0,15.0,183.0,40.0,LINKE
2021-03-26,21.0,15.0,295.0,15.0,186.0,38.0,LINKE
2021-03-27,21.0,15.0,296.0,15.0,189.0,39.0,LINKE
2021-03-28,21.0,15.0,298.0,15.0,187.0,39.0,LINKE
2021-03-29,22.0,14.0,299.0,15.0,185.0,40.0,LINKE
2021-03-30,22.0,14.0,300.0,15.0,184.0,40.0,LINKE
2021-03-31,23.0,15.0,305.0,15.0,183.0,40.0,LINKE
2021-04-01,23.0,16.0,307.0,15.0,185.0,41.0,LINKE
2021-04-02,23.0,16.0,307.0,15.0,184.0,41.0,LINKE
2021-04-03,23.0,16.0,299.0,15.0,183.0,42.0,LINKE
2021-04-04,22.0,17.0,295.0,14.0,182.0,42.0,LINKE
2021-04-05,22.0,17.0,293.0,14.0,183.0,41.0,LINKE
2021-04-06,22.0,16.0,291.0,14.0,183.0,40.0,LINKE
2021-04-07,22.0,16.0,293.0,14.0,183.0,40.0,LINKE
2021-04-08,22.0,16.0,294.0,14.0,184.0,41.0,LINKE
2021-04-09,21.0,16.0,297.0,13.0,185.0,41.0,LINKE
2021-04-10,21.0,16.0,296.0,13.0,183.0,41.0,LINKE
2021-04-11,20.0,17.0,292.0,14.0,181.0,41.0,LINKE
2021-04-12,18.0,16.0,291.0,15.0,181.0,40.0,LINKE
2021-04-13,18.0,16.0,291.0,16.0,180.0,39.0,LINKE
2021-04-14,18.0,16.0,294.0,16.0,180.0,39.0,LINKE
2021-04-15,18.0,14.0,307.0,16.0,178.0,40.0,LINKE
2021-04-16,18.0,14.0,321.0,16.0,176.0,40.0,LINKE
2021-04-17,18.0,15.0,318.0,16.0,173.0,40.0,LINKE
2021-04-18,18.0,15.0,315.0,15.0,172.0,39.0,LINKE
2021-04-19,18.0,15.0,312.0,15.0,171.0,40.0,LINKE
2021-04-20,18.0,15.0,316.0,15.0,170.0,39.0,LINKE
2021-04-21,18.0,14.0,314.0,15.0,168.0,39.0,LINKE
2021-04-22,18.0,14.0,320.0,15.0,169.0,39.0,LINKE
2021-04-23,21.0,15.0,333.0,15.0,168.0,39.0,LINKE
2021-04-24,21.0,15.0,335.0,15.0,166.0,38.0,LINKE
2021-04-25,20.0,14.0,331.0,15.0,163.0,38.0,LINKE
2021-04-26,20.0,14.0,337.0,15.0,163.0,38.0,LINKE
2021-04-27,19.0,14.0,332.0,15.0,158.0,38.0,LINKE
2021-04-28,19.0,14.0,331.0,14.0,155.0,36.0,LINKE
2021-04-29,20.0,14.0,331.0,14.0,156.0,37.0,LINKE
2021-04-30,19.0,14.0,333.0,14.0,152.0,37.0,LINKE
