,Gender,Geschlecht,tweet_genders,Feminismus,Frauen,Männer,party
2020-04-14,5.0,6.0,141.0,2.0,40.0,11.0,LINKE
2020-04-15,5.0,7.0,139.0,2.0,47.0,12.0,LINKE
2020-04-16,1.0,5.0,128.0,2.0,42.0,7.0,LINKE
2020-04-17,0.0,5.0,124.0,2.0,41.0,6.0,LINKE
2020-04-18,0.0,5.0,123.0,2.0,39.0,6.0,LINKE
2020-04-19,0.0,5.0,118.0,2.0,36.0,6.0,LINKE
2020-04-20,0.0,5.0,119.0,2.0,35.0,6.0,LINKE
2020-04-21,0.0,5.0,117.0,2.0,33.0,6.0,LINKE
2020-04-22,0.0,5.0,112.0,2.0,33.0,6.0,LINKE
2020-04-23,0.0,5.0,116.0,2.0,29.0,6.0,LINKE
2020-04-24,0.0,5.0,121.0,2.0,27.0,5.0,LINKE
2020-04-25,0.0,4.0,117.0,1.0,27.0,5.0,LINKE
2020-04-26,0.0,3.0,114.0,1.0,24.0,5.0,LINKE
2020-04-27,0.0,3.0,115.0,1.0,23.0,5.0,LINKE
2020-04-28,0.0,3.0,116.0,1.0,23.0,6.0,LINKE
2020-04-29,0.0,4.0,115.0,1.0,26.0,6.0,LINKE
2020-04-30,0.0,4.0,115.0,1.0,27.0,7.0,LINKE
2020-05-01,0.0,4.0,117.0,1.0,27.0,7.0,LINKE
2020-05-02,0.0,4.0,118.0,1.0,27.0,7.0,LINKE
2020-05-03,0.0,4.0,114.0,1.0,26.0,8.0,LINKE
2020-05-04,0.0,4.0,111.0,1.0,28.0,8.0,LINKE
2020-05-05,0.0,3.0,110.0,1.0,28.0,7.0,LINKE
2020-05-06,0.0,3.0,115.0,1.0,28.0,7.0,LINKE
2020-05-07,0.0,3.0,113.0,1.0,29.0,8.0,LINKE
2020-05-08,0.0,4.0,111.0,1.0,33.0,12.0,LINKE
2020-05-09,0.0,4.0,109.0,1.0,33.0,12.0,LINKE
2020-05-10,0.0,4.0,109.0,1.0,35.0,12.0,LINKE
2020-05-11,0.0,4.0,112.0,1.0,35.0,12.0,LINKE
2020-05-12,0.0,4.0,114.0,1.0,36.0,12.0,LINKE
2020-05-13,0.0,3.0,120.0,1.0,36.0,10.0,LINKE
2020-05-14,0.0,3.0,119.0,0.0,37.0,11.0,LINKE
2020-05-15,0.0,2.0,120.0,0.0,30.0,9.0,LINKE
2020-05-16,0.0,2.0,119.0,0.0,28.0,9.0,LINKE
2020-05-17,0.0,4.0,116.0,0.0,27.0,9.0,LINKE
2020-05-18,0.0,4.0,117.0,0.0,29.0,10.0,LINKE
2020-05-19,0.0,4.0,121.0,0.0,29.0,10.0,LINKE
2020-05-20,0.0,4.0,121.0,0.0,30.0,10.0,LINKE
2020-05-21,0.0,4.0,121.0,0.0,30.0,12.0,LINKE
2020-05-22,0.0,4.0,116.0,0.0,30.0,13.0,LINKE
2020-05-23,0.0,4.0,113.0,0.0,31.0,13.0,LINKE
2020-05-24,0.0,4.0,104.0,0.0,31.0,13.0,LINKE
2020-05-25,0.0,5.0,108.0,0.0,31.0,13.0,LINKE
2020-05-26,0.0,5.0,107.0,0.0,31.0,14.0,LINKE
2020-05-27,0.0,5.0,110.0,0.0,30.0,16.0,LINKE
2020-05-28,0.0,5.0,109.0,0.0,32.0,15.0,LINKE
2020-05-29,0.0,4.0,107.0,0.0,31.0,16.0,LINKE
2020-05-30,0.0,4.0,104.0,0.0,30.0,15.0,LINKE
2020-05-31,0.0,4.0,99.0,0.0,30.0,15.0,LINKE
2020-06-01,0.0,4.0,98.0,0.0,30.0,15.0,LINKE
2020-06-02,0.0,4.0,98.0,0.0,29.0,14.0,LINKE
2020-06-03,0.0,4.0,98.0,0.0,29.0,14.0,LINKE
2020-06-04,0.0,5.0,97.0,0.0,29.0,14.0,LINKE
2020-06-05,1.0,6.0,90.0,0.0,31.0,14.0,LINKE
2020-06-06,1.0,6.0,86.0,0.0,30.0,13.0,LINKE
2020-06-07,1.0,5.0,82.0,0.0,26.0,9.0,LINKE
2020-06-08,1.0,5.0,87.0,0.0,27.0,9.0,LINKE
2020-06-09,1.0,5.0,92.0,0.0,25.0,9.0,LINKE
2020-06-10,1.0,5.0,94.0,0.0,24.0,9.0,LINKE
2020-06-11,1.0,5.0,92.0,0.0,23.0,9.0,LINKE
2020-06-12,1.0,5.0,86.0,0.0,21.0,9.0,LINKE
2020-06-13,1.0,5.0,84.0,0.0,20.0,9.0,LINKE
2020-06-14,1.0,7.0,79.0,0.0,21.0,10.0,LINKE
2020-06-15,1.0,7.0,80.0,0.0,21.0,10.0,LINKE
2020-06-16,1.0,5.0,89.0,0.0,22.0,10.0,LINKE
2020-06-17,1.0,7.0,88.0,1.0,22.0,9.0,LINKE
2020-06-18,1.0,7.0,91.0,1.0,21.0,9.0,LINKE
2020-06-19,2.0,8.0,96.0,1.0,21.0,9.0,LINKE
2020-06-20,2.0,8.0,97.0,1.0,22.0,7.0,LINKE
2020-06-21,2.0,8.0,102.0,1.0,23.0,6.0,LINKE
2020-06-22,2.0,8.0,105.0,1.0,23.0,6.0,LINKE
2020-06-23,2.0,8.0,108.0,1.0,23.0,6.0,LINKE
2020-06-24,2.0,7.0,107.0,1.0,22.0,6.0,LINKE
2020-06-25,2.0,7.0,108.0,1.0,21.0,6.0,LINKE
2020-06-26,2.0,7.0,102.0,1.0,21.0,4.0,LINKE
2020-06-27,2.0,7.0,99.0,1.0,19.0,4.0,LINKE
2020-06-28,2.0,7.0,97.0,1.0,18.0,3.0,LINKE
2020-06-29,2.0,7.0,97.0,1.0,17.0,3.0,LINKE
2020-06-30,2.0,7.0,103.0,1.0,18.0,3.0,LINKE
2020-07-01,3.0,7.0,107.0,1.0,20.0,4.0,LINKE
2020-07-02,3.0,7.0,110.0,1.0,22.0,4.0,LINKE
2020-07-03,3.0,7.0,118.0,1.0,23.0,5.0,LINKE
2020-07-04,3.0,6.0,117.0,1.0,22.0,5.0,LINKE
2020-07-05,2.0,5.0,119.0,1.0,21.0,5.0,LINKE
2020-07-06,2.0,5.0,123.0,1.0,21.0,6.0,LINKE
2020-07-07,2.0,5.0,127.0,1.0,23.0,6.0,LINKE
2020-07-08,2.0,6.0,126.0,2.0,25.0,8.0,LINKE
2020-07-09,2.0,6.0,125.0,2.0,25.0,8.0,LINKE
2020-07-10,2.0,6.0,122.0,2.0,26.0,8.0,LINKE
2020-07-11,2.0,6.0,121.0,2.0,26.0,9.0,LINKE
2020-07-12,2.0,6.0,120.0,2.0,26.0,9.0,LINKE
2020-07-13,2.0,6.0,119.0,2.0,29.0,8.0,LINKE
2020-07-14,2.0,5.0,121.0,3.0,30.0,7.0,LINKE
2020-07-15,2.0,8.0,121.0,3.0,40.0,10.0,LINKE
2020-07-16,2.0,8.0,119.0,4.0,41.0,13.0,LINKE
2020-07-17,2.0,7.0,119.0,3.0,40.0,13.0,LINKE
2020-07-18,2.0,7.0,111.0,3.0,40.0,14.0,LINKE
2020-07-19,1.0,6.0,103.0,3.0,42.0,15.0,LINKE
2020-07-20,1.0,6.0,106.0,3.0,41.0,15.0,LINKE
2020-07-21,1.0,6.0,104.0,4.0,43.0,16.0,LINKE
2020-07-22,1.0,6.0,99.0,4.0,44.0,16.0,LINKE
2020-07-23,1.0,6.0,100.0,4.0,44.0,16.0,LINKE
2020-07-24,1.0,6.0,95.0,4.0,43.0,16.0,LINKE
2020-07-25,1.0,6.0,92.0,5.0,43.0,15.0,LINKE
2020-07-26,1.0,6.0,93.0,5.0,42.0,16.0,LINKE
2020-07-27,1.0,6.0,98.0,5.0,45.0,16.0,LINKE
2020-07-28,2.0,6.0,99.0,6.0,45.0,16.0,LINKE
2020-07-29,2.0,6.0,100.0,6.0,45.0,17.0,LINKE
2020-07-30,2.0,6.0,98.0,6.0,44.0,18.0,LINKE
2020-07-31,1.0,6.0,96.0,6.0,42.0,17.0,LINKE
2020-08-01,1.0,6.0,93.0,6.0,40.0,17.0,LINKE
2020-08-02,1.0,6.0,85.0,6.0,37.0,16.0,LINKE
2020-08-03,1.0,6.0,94.0,6.0,39.0,16.0,LINKE
2020-08-04,1.0,7.0,95.0,6.0,40.0,18.0,LINKE
2020-08-05,1.0,7.0,93.0,6.0,40.0,17.0,LINKE
2020-08-06,1.0,7.0,91.0,6.0,38.0,17.0,LINKE
2020-08-07,1.0,6.0,89.0,5.0,35.0,15.0,LINKE
2020-08-08,1.0,6.0,87.0,5.0,36.0,15.0,LINKE
2020-08-09,1.0,6.0,84.0,5.0,35.0,15.0,LINKE
2020-08-10,3.0,9.0,85.0,5.0,37.0,14.0,LINKE
2020-08-11,3.0,9.0,86.0,5.0,38.0,14.0,LINKE
2020-08-12,3.0,9.0,90.0,5.0,35.0,14.0,LINKE
2020-08-13,3.0,8.0,97.0,4.0,33.0,15.0,LINKE
2020-08-14,3.0,5.0,97.0,4.0,23.0,12.0,LINKE
2020-08-15,3.0,5.0,90.0,3.0,22.0,9.0,LINKE
2020-08-16,3.0,4.0,89.0,3.0,21.0,9.0,LINKE
2020-08-17,3.0,4.0,91.0,3.0,24.0,8.0,LINKE
2020-08-18,3.0,5.0,94.0,3.0,21.0,7.0,LINKE
2020-08-19,3.0,5.0,93.0,3.0,21.0,7.0,LINKE
2020-08-20,3.0,5.0,95.0,2.0,19.0,6.0,LINKE
2020-08-21,3.0,5.0,92.0,2.0,17.0,6.0,LINKE
2020-08-22,3.0,6.0,89.0,2.0,18.0,6.0,LINKE
2020-08-23,3.0,6.0,89.0,2.0,18.0,6.0,LINKE
2020-08-24,3.0,6.0,89.0,1.0,19.0,7.0,LINKE
2020-08-25,3.0,6.0,88.0,1.0,19.0,6.0,LINKE
2020-08-26,3.0,7.0,88.0,1.0,20.0,7.0,LINKE
2020-08-27,2.0,7.0,87.0,0.0,21.0,7.0,LINKE
2020-08-28,2.0,7.0,88.0,0.0,21.0,6.0,LINKE
2020-08-29,2.0,7.0,87.0,0.0,21.0,5.0,LINKE
2020-08-30,2.0,7.0,85.0,0.0,21.0,5.0,LINKE
2020-08-31,2.0,7.0,86.0,0.0,21.0,5.0,LINKE
2020-09-01,2.0,7.0,88.0,0.0,21.0,5.0,LINKE
2020-09-02,2.0,7.0,84.0,0.0,19.0,6.0,LINKE
2020-09-03,2.0,6.0,84.0,0.0,18.0,4.0,LINKE
2020-09-04,2.0,6.0,83.0,1.0,22.0,5.0,LINKE
2020-09-05,2.0,6.0,84.0,1.0,22.0,5.0,LINKE
2020-09-06,3.0,6.0,80.0,2.0,22.0,5.0,LINKE
2020-09-07,3.0,6.0,84.0,2.0,21.0,5.0,LINKE
2020-09-08,3.0,6.0,96.0,2.0,22.0,5.0,LINKE
2020-09-09,1.0,3.0,100.0,2.0,22.0,5.0,LINKE
2020-09-10,1.0,3.0,105.0,2.0,21.0,5.0,LINKE
2020-09-11,1.0,4.0,106.0,2.0,24.0,6.0,LINKE
2020-09-12,1.0,4.0,97.0,2.0,27.0,5.0,LINKE
2020-09-13,1.0,4.0,96.0,2.0,27.0,5.0,LINKE
2020-09-14,1.0,4.0,103.0,2.0,27.0,6.0,LINKE
2020-09-15,1.0,4.0,103.0,3.0,28.0,6.0,LINKE
2020-09-16,1.0,4.0,109.0,4.0,27.0,7.0,LINKE
2020-09-17,2.0,3.0,111.0,4.0,29.0,7.0,LINKE
2020-09-18,3.0,3.0,122.0,4.0,37.0,10.0,LINKE
2020-09-19,3.0,3.0,120.0,4.0,41.0,10.0,LINKE
2020-09-20,3.0,3.0,121.0,4.0,44.0,10.0,LINKE
2020-09-21,3.0,2.0,123.0,4.0,43.0,10.0,LINKE
2020-09-22,3.0,2.0,126.0,4.0,43.0,10.0,LINKE
2020-09-23,4.0,3.0,137.0,4.0,43.0,11.0,LINKE
2020-09-24,5.0,3.0,139.0,4.0,44.0,11.0,LINKE
2020-09-25,8.0,2.0,139.0,5.0,44.0,11.0,LINKE
2020-09-26,8.0,2.0,143.0,5.0,45.0,12.0,LINKE
2020-09-27,8.0,2.0,142.0,6.0,48.0,13.0,LINKE
2020-09-28,8.0,2.0,149.0,6.0,55.0,15.0,LINKE
2020-09-29,9.0,2.0,156.0,6.0,55.0,15.0,LINKE
2020-09-30,10.0,2.0,161.0,6.0,56.0,15.0,LINKE
2020-10-01,10.0,2.0,169.0,6.0,61.0,15.0,LINKE
2020-10-02,10.0,2.0,166.0,6.0,61.0,15.0,LINKE
2020-10-03,10.0,2.0,165.0,6.0,64.0,16.0,LINKE
2020-10-04,10.0,2.0,164.0,5.0,60.0,15.0,LINKE
2020-10-05,10.0,2.0,162.0,5.0,60.0,15.0,LINKE
2020-10-06,9.0,2.0,170.0,4.0,61.0,15.0,LINKE
2020-10-07,9.0,2.0,166.0,4.0,63.0,15.0,LINKE
2020-10-08,9.0,2.0,158.0,4.0,64.0,15.0,LINKE
2020-10-09,9.0,2.0,157.0,4.0,66.0,16.0,LINKE
2020-10-10,9.0,3.0,151.0,4.0,66.0,16.0,LINKE
2020-10-11,10.0,2.0,151.0,6.0,66.0,15.0,LINKE
2020-10-12,10.0,2.0,152.0,6.0,63.0,15.0,LINKE
2020-10-13,12.0,3.0,156.0,6.0,63.0,16.0,LINKE
2020-10-14,13.0,4.0,154.0,6.0,63.0,15.0,LINKE
2020-10-15,13.0,4.0,157.0,5.0,62.0,16.0,LINKE
2020-10-16,13.0,4.0,151.0,4.0,60.0,15.0,LINKE
2020-10-17,12.0,4.0,147.0,4.0,58.0,16.0,LINKE
2020-10-18,11.0,4.0,133.0,4.0,51.0,14.0,LINKE
2020-10-19,11.0,4.0,134.0,4.0,48.0,16.0,LINKE
2020-10-20,11.0,4.0,139.0,4.0,47.0,17.0,LINKE
2020-10-21,11.0,4.0,138.0,4.0,48.0,18.0,LINKE
2020-10-22,12.0,4.0,138.0,5.0,51.0,18.0,LINKE
2020-10-23,11.0,3.0,131.0,5.0,54.0,18.0,LINKE
2020-10-24,10.0,3.0,131.0,5.0,54.0,19.0,LINKE
2020-10-25,7.0,3.0,130.0,4.0,50.0,18.0,LINKE
2020-10-26,7.0,3.0,136.0,4.0,47.0,17.0,LINKE
2020-10-27,7.0,3.0,138.0,3.0,48.0,17.0,LINKE
2020-10-28,7.0,3.0,136.0,3.0,45.0,15.0,LINKE
2020-10-29,6.0,4.0,134.0,4.0,49.0,15.0,LINKE
2020-10-30,5.0,4.0,130.0,4.0,52.0,15.0,LINKE
2020-10-31,5.0,4.0,119.0,4.0,52.0,17.0,LINKE
2020-11-01,5.0,4.0,118.0,4.0,54.0,16.0,LINKE
2020-11-02,5.0,5.0,117.0,4.0,52.0,16.0,LINKE
2020-11-03,5.0,5.0,121.0,4.0,53.0,19.0,LINKE
2020-11-04,5.0,5.0,123.0,4.0,53.0,21.0,LINKE
2020-11-05,5.0,6.0,119.0,4.0,54.0,24.0,LINKE
2020-11-06,5.0,6.0,124.0,4.0,55.0,28.0,LINKE
2020-11-07,5.0,6.0,124.0,4.0,55.0,28.0,LINKE
2020-11-08,5.0,6.0,122.0,4.0,53.0,27.0,LINKE
2020-11-09,5.0,5.0,122.0,5.0,56.0,27.0,LINKE
2020-11-10,4.0,5.0,120.0,3.0,56.0,28.0,LINKE
2020-11-11,4.0,5.0,124.0,3.0,58.0,28.0,LINKE
2020-11-12,2.0,4.0,126.0,3.0,59.0,27.0,LINKE
2020-11-13,1.0,3.0,123.0,4.0,59.0,28.0,LINKE
2020-11-14,1.0,3.0,119.0,4.0,59.0,27.0,LINKE
2020-11-15,1.0,3.0,118.0,4.0,60.0,27.0,LINKE
2020-11-16,1.0,3.0,122.0,4.0,61.0,26.0,LINKE
2020-11-17,1.0,4.0,122.0,4.0,61.0,25.0,LINKE
2020-11-18,1.0,4.0,127.0,4.0,60.0,23.0,LINKE
2020-11-19,2.0,4.0,128.0,4.0,61.0,22.0,LINKE
2020-11-20,2.0,5.0,133.0,4.0,61.0,22.0,LINKE
2020-11-21,1.0,5.0,133.0,3.0,61.0,22.0,LINKE
2020-11-22,1.0,5.0,134.0,3.0,58.0,20.0,LINKE
2020-11-23,1.0,5.0,135.0,3.0,59.0,19.0,LINKE
2020-11-24,1.0,5.0,133.0,3.0,59.0,19.0,LINKE
2020-11-25,1.0,7.0,130.0,3.0,83.0,25.0,LINKE
2020-11-26,1.0,7.0,132.0,3.0,81.0,24.0,LINKE
2020-11-27,1.0,7.0,132.0,3.0,77.0,24.0,LINKE
2020-11-28,2.0,7.0,128.0,2.0,76.0,26.0,LINKE
2020-11-29,2.0,7.0,125.0,2.0,73.0,28.0,LINKE
2020-11-30,2.0,7.0,127.0,2.0,70.0,27.0,LINKE
2020-12-01,2.0,7.0,130.0,2.0,70.0,27.0,LINKE
2020-12-02,2.0,6.0,139.0,2.0,70.0,27.0,LINKE
2020-12-03,2.0,6.0,140.0,2.0,69.0,24.0,LINKE
2020-12-04,2.0,6.0,141.0,2.0,72.0,23.0,LINKE
2020-12-05,2.0,5.0,141.0,2.0,71.0,20.0,LINKE
2020-12-06,2.0,5.0,133.0,2.0,68.0,16.0,LINKE
2020-12-07,2.0,5.0,132.0,2.0,66.0,18.0,LINKE
2020-12-08,2.0,6.0,138.0,2.0,70.0,19.0,LINKE
2020-12-09,2.0,6.0,143.0,1.0,68.0,19.0,LINKE
2020-12-10,2.0,6.0,150.0,2.0,70.0,19.0,LINKE
2020-12-11,2.0,6.0,148.0,2.0,70.0,20.0,LINKE
2020-12-12,2.0,6.0,143.0,2.0,70.0,20.0,LINKE
2020-12-13,2.0,6.0,145.0,1.0,70.0,19.0,LINKE
2020-12-14,2.0,6.0,149.0,1.0,70.0,19.0,LINKE
2020-12-15,2.0,7.0,152.0,1.0,70.0,19.0,LINKE
2020-12-16,2.0,7.0,149.0,1.0,69.0,19.0,LINKE
2020-12-17,3.0,7.0,153.0,2.0,70.0,20.0,LINKE
2020-12-18,6.0,7.0,150.0,3.0,70.0,20.0,LINKE
2020-12-19,5.0,7.0,144.0,3.0,67.0,20.0,LINKE
2020-12-20,5.0,6.0,138.0,3.0,66.0,19.0,LINKE
2020-12-21,5.0,6.0,136.0,3.0,64.0,19.0,LINKE
2020-12-22,5.0,6.0,133.0,3.0,63.0,19.0,LINKE
2020-12-23,5.0,6.0,129.0,3.0,61.0,19.0,LINKE
2020-12-24,6.0,6.0,129.0,3.0,63.0,19.0,LINKE
2020-12-25,6.0,5.0,125.0,3.0,41.0,13.0,LINKE
2020-12-26,6.0,5.0,120.0,3.0,41.0,13.0,LINKE
2020-12-27,6.0,5.0,113.0,3.0,41.0,13.0,LINKE
2020-12-28,5.0,4.0,114.0,3.0,38.0,11.0,LINKE
2020-12-29,5.0,4.0,117.0,3.0,38.0,10.0,LINKE
2020-12-30,5.0,4.0,118.0,3.0,40.0,11.0,LINKE
2020-12-31,5.0,4.0,113.0,3.0,38.0,11.0,LINKE
2021-01-01,5.0,5.0,104.0,3.0,39.0,10.0,LINKE
2021-01-02,5.0,5.0,98.0,3.0,39.0,10.0,LINKE
2021-01-03,5.0,5.0,97.0,3.0,36.0,9.0,LINKE
2021-01-04,5.0,5.0,94.0,3.0,36.0,9.0,LINKE
2021-01-05,5.0,5.0,97.0,3.0,37.0,9.0,LINKE
2021-01-06,5.0,5.0,98.0,3.0,39.0,7.0,LINKE
2021-01-07,5.0,4.0,99.0,3.0,36.0,6.0,LINKE
2021-01-08,6.0,4.0,99.0,4.0,37.0,6.0,LINKE
2021-01-09,6.0,4.0,90.0,3.0,32.0,5.0,LINKE
2021-01-10,6.0,4.0,87.0,3.0,30.0,4.0,LINKE
2021-01-11,6.0,4.0,90.0,3.0,31.0,4.0,LINKE
2021-01-12,6.0,4.0,91.0,3.0,30.0,4.0,LINKE
2021-01-13,6.0,4.0,93.0,3.0,32.0,4.0,LINKE
2021-01-14,6.0,3.0,96.0,3.0,34.0,4.0,LINKE
2021-01-15,6.0,3.0,98.0,3.0,37.0,4.0,LINKE
2021-01-16,5.0,4.0,91.0,2.0,46.0,4.0,LINKE
2021-01-17,2.0,5.0,87.0,2.0,46.0,5.0,LINKE
2021-01-18,2.0,5.0,88.0,2.0,49.0,5.0,LINKE
2021-01-19,2.0,5.0,95.0,2.0,49.0,5.0,LINKE
2021-01-20,2.0,5.0,94.0,2.0,50.0,5.0,LINKE
2021-01-21,2.0,5.0,100.0,2.0,51.0,5.0,LINKE
2021-01-22,2.0,5.0,102.0,2.0,51.0,5.0,LINKE
2021-01-23,1.0,5.0,100.0,2.0,49.0,5.0,LINKE
2021-01-24,1.0,4.0,102.0,2.0,47.0,5.0,LINKE
2021-01-25,1.0,4.0,107.0,2.0,47.0,8.0,LINKE
2021-01-26,1.0,4.0,111.0,2.0,47.0,8.0,LINKE
2021-01-27,1.0,4.0,109.0,2.0,49.0,8.0,LINKE
2021-01-28,1.0,5.0,109.0,2.0,50.0,7.0,LINKE
2021-01-29,1.0,5.0,108.0,2.0,47.0,5.0,LINKE
2021-01-30,1.0,5.0,109.0,2.0,51.0,5.0,LINKE
2021-01-31,2.0,4.0,109.0,2.0,48.0,5.0,LINKE
2021-02-01,2.0,4.0,109.0,2.0,49.0,5.0,LINKE
2021-02-02,2.0,4.0,116.0,2.0,50.0,5.0,LINKE
2021-02-03,3.0,4.0,120.0,3.0,50.0,5.0,LINKE
2021-02-04,3.0,4.0,122.0,3.0,49.0,6.0,LINKE
2021-02-05,3.0,5.0,122.0,3.0,48.0,7.0,LINKE
2021-02-06,3.0,5.0,117.0,3.0,45.0,7.0,LINKE
2021-02-07,2.0,5.0,115.0,2.0,43.0,7.0,LINKE
2021-02-08,3.0,5.0,121.0,3.0,43.0,7.0,LINKE
2021-02-09,3.0,5.0,123.0,3.0,45.0,7.0,LINKE
2021-02-10,4.0,5.0,123.0,3.0,45.0,7.0,LINKE
2021-02-11,6.0,6.0,122.0,3.0,46.0,8.0,LINKE
2021-02-12,6.0,6.0,121.0,3.0,45.0,9.0,LINKE
2021-02-13,6.0,6.0,116.0,3.0,43.0,9.0,LINKE
2021-02-14,6.0,8.0,113.0,3.0,44.0,9.0,LINKE
2021-02-15,6.0,6.0,116.0,3.0,36.0,8.0,LINKE
2021-02-16,6.0,5.0,118.0,2.0,38.0,7.0,LINKE
2021-02-17,6.0,5.0,122.0,3.0,37.0,8.0,LINKE
2021-02-18,6.0,5.0,117.0,3.0,38.0,9.0,LINKE
2021-02-19,6.0,5.0,120.0,3.0,38.0,10.0,LINKE
2021-02-20,6.0,6.0,120.0,3.0,39.0,11.0,LINKE
2021-02-21,6.0,6.0,119.0,3.0,39.0,11.0,LINKE
2021-02-22,6.0,6.0,121.0,3.0,40.0,11.0,LINKE
2021-02-23,6.0,6.0,120.0,3.0,42.0,12.0,LINKE
2021-02-24,7.0,7.0,120.0,3.0,43.0,9.0,LINKE
2021-02-25,7.0,7.0,118.0,3.0,43.0,9.0,LINKE
2021-02-26,8.0,7.0,122.0,3.0,46.0,9.0,LINKE
2021-02-27,8.0,6.0,124.0,4.0,48.0,11.0,LINKE
2021-02-28,8.0,6.0,135.0,4.0,48.0,11.0,LINKE
2021-03-01,9.0,6.0,138.0,4.0,48.0,11.0,LINKE
2021-03-02,9.0,6.0,142.0,4.0,52.0,12.0,LINKE
2021-03-03,9.0,6.0,147.0,4.0,52.0,15.0,LINKE
2021-03-04,9.0,6.0,147.0,4.0,54.0,16.0,LINKE
2021-03-05,8.0,6.0,149.0,4.0,57.0,18.0,LINKE
2021-03-06,8.0,6.0,153.0,4.0,61.0,18.0,LINKE
2021-03-07,8.0,5.0,151.0,4.0,64.0,18.0,LINKE
2021-03-08,11.0,6.0,151.0,7.0,111.0,23.0,LINKE
2021-03-09,11.0,6.0,152.0,7.0,111.0,23.0,LINKE
2021-03-10,14.0,9.0,154.0,7.0,126.0,29.0,LINKE
2021-03-11,15.0,9.0,155.0,7.0,124.0,29.0,LINKE
2021-03-12,14.0,9.0,153.0,8.0,124.0,32.0,LINKE
2021-03-13,12.0,9.0,155.0,8.0,126.0,31.0,LINKE
2021-03-14,12.0,9.0,161.0,9.0,126.0,30.0,LINKE
2021-03-15,12.0,10.0,164.0,9.0,129.0,30.0,LINKE
2021-03-16,13.0,8.0,164.0,10.0,129.0,30.0,LINKE
2021-03-17,14.0,8.0,172.0,11.0,128.0,31.0,LINKE
2021-03-18,14.0,9.0,175.0,12.0,127.0,31.0,LINKE
2021-03-19,15.0,9.0,174.0,11.0,125.0,30.0,LINKE
2021-03-20,15.0,9.0,176.0,11.0,129.0,29.0,LINKE
2021-03-21,15.0,9.0,176.0,11.0,128.0,28.0,LINKE
2021-03-22,15.0,8.0,169.0,11.0,131.0,28.0,LINKE
2021-03-23,15.0,8.0,170.0,11.0,134.0,28.0,LINKE
2021-03-24,15.0,8.0,175.0,12.0,140.0,29.0,LINKE
2021-03-25,15.0,9.0,175.0,12.0,141.0,28.0,LINKE
2021-03-26,14.0,8.0,175.0,12.0,143.0,29.0,LINKE
2021-03-27,14.0,8.0,178.0,12.0,146.0,30.0,LINKE
2021-03-28,13.0,8.0,176.0,12.0,141.0,30.0,LINKE
2021-03-29,14.0,8.0,175.0,11.0,137.0,29.0,LINKE
2021-03-30,14.0,8.0,165.0,11.0,136.0,29.0,LINKE
2021-03-31,14.0,9.0,167.0,11.0,135.0,29.0,LINKE
2021-04-01,14.0,10.0,165.0,11.0,133.0,29.0,LINKE
2021-04-02,14.0,10.0,160.0,11.0,132.0,26.0,LINKE
2021-04-03,14.0,10.0,152.0,11.0,129.0,26.0,LINKE
2021-04-04,14.0,11.0,146.0,10.0,125.0,24.0,LINKE
2021-04-05,14.0,11.0,140.0,10.0,122.0,23.0,LINKE
2021-04-06,14.0,11.0,140.0,10.0,119.0,22.0,LINKE
2021-04-07,11.0,10.0,142.0,7.0,72.0,17.0,LINKE
2021-04-08,11.0,10.0,142.0,7.0,73.0,18.0,LINKE
2021-04-09,7.0,7.0,143.0,6.0,59.0,12.0,LINKE
2021-04-10,6.0,7.0,141.0,6.0,59.0,12.0,LINKE
2021-04-11,6.0,8.0,139.0,6.0,57.0,9.0,LINKE
2021-04-12,6.0,7.0,136.0,7.0,55.0,9.0,LINKE
2021-04-13,6.0,7.0,130.0,7.0,54.0,9.0,LINKE
2021-04-14,6.0,6.0,130.0,7.0,51.0,9.0,LINKE
2021-04-15,5.0,6.0,143.0,6.0,49.0,10.0,LINKE
2021-04-16,4.0,6.0,149.0,5.0,48.0,9.0,LINKE
2021-04-17,4.0,6.0,143.0,4.0,46.0,9.0,LINKE
2021-04-18,3.0,6.0,141.0,4.0,47.0,9.0,LINKE
2021-04-19,3.0,6.0,136.0,4.0,42.0,11.0,LINKE
2021-04-20,3.0,6.0,140.0,4.0,42.0,11.0,LINKE
2021-04-21,3.0,6.0,145.0,4.0,37.0,11.0,LINKE
2021-04-22,3.0,6.0,150.0,4.0,35.0,11.0,LINKE
2021-04-23,6.0,7.0,158.0,3.0,28.0,10.0,LINKE
2021-04-24,6.0,6.0,160.0,3.0,25.0,10.0,LINKE
2021-04-25,6.0,6.0,156.0,3.0,20.0,9.0,LINKE
2021-04-26,6.0,6.0,159.0,3.0,17.0,8.0,LINKE
2021-04-27,6.0,6.0,156.0,3.0,17.0,8.0,LINKE
2021-04-28,5.0,6.0,156.0,3.0,18.0,7.0,LINKE
2021-04-29,6.0,6.0,166.0,3.0,20.0,8.0,LINKE
2021-04-30,5.0,5.0,166.0,3.0,17.0,8.0,LINKE
2021-05-01,4.0,4.0,173.0,3.0,16.0,7.0,LINKE
2021-05-02,4.0,4.0,174.0,3.0,16.0,8.0,LINKE
2021-05-03,4.0,4.0,184.0,3.0,16.0,7.0,LINKE
2021-05-04,4.0,3.0,186.0,3.0,17.0,7.0,LINKE
2021-05-05,4.0,3.0,195.0,3.0,17.0,7.0,LINKE
