hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#mindeststeuer,5,0,1,3,0,1,0
#afghanishtan,5,0,2,0,3,0,0
#ziemiak,5,0,3,0,0,1,1
#ungleichheit,5,0,2,0,0,3,0
#brückenlockdown,5,0,2,1,1,1,0
#alternative,5,0,0,0,5,0,0
#eeg,5,1,3,0,0,0,1
#rositz,5,0,0,0,5,0,0
#sauter,5,0,4,0,1,0,0
#ipcc,5,0,1,4,0,0,0
#bundestagsfraktion,5,0,0,0,5,0,0
#btwahl2021,5,0,0,2,2,1,0
#tesla,5,0,5,0,0,0,0
#aldi,5,0,1,2,0,1,1
#mietenwahnsinn,5,0,0,4,0,1,0
#gößnitz,5,0,0,0,5,0,0
#tvtriell,5,1,2,1,0,1,0
#coronavirusde,5,0,1,1,2,0,1
#laschetlasset,5,0,1,1,0,3,0
#bernhard,5,0,0,0,5,0,0
#erneuerbareenergien,5,0,5,0,0,0,0
#justsaying,5,0,1,2,0,0,2
#auma,5,0,0,0,5,0,0
#coronabonus,5,2,0,0,3,0,0
#hambacherwald,5,0,5,0,0,0,0
#kindergrundsicherung,5,0,5,0,0,0,0
#wahlkreistour9,5,0,0,0,5,0,0
#israel,5,2,0,0,3,0,0
#wahlprogramm,5,0,2,0,0,2,1
#tests,5,0,1,0,1,2,1
#kinderarmut,5,1,1,2,1,0,0
#kanzlerinbaerbock,5,0,5,0,0,0,0
#dpr,5,2,0,0,0,0,3
#laschetlacht,5,1,0,4,0,0,0
#parlament,5,1,0,0,0,0,4
#drohnen,5,5,0,0,0,0,0
#baerbockfails,5,0,0,0,5,0,0
#kanzleramt,5,0,0,0,4,0,1
#laschetdarfnichtkanzlerwerden,5,0,0,3,0,2,0
#atomausstieg,5,0,2,0,3,0,0
#doppelmoral,5,1,1,0,2,1,0
#bonn,5,0,3,0,0,0,2
#wohnungsbau,5,0,2,3,0,0,0
#pkw,5,0,1,0,0,0,4
#bawü,5,0,1,0,0,4,0
#annalena,5,0,4,1,0,0,0
#gewaltenteilung,5,0,0,0,5,0,0
#familien,5,0,3,1,1,0,0
#laschetscholz,5,0,5,0,0,0,0
#maskenpflicht,5,0,0,1,3,0,1
#tagesthemen,5,0,5,0,0,0,0
#testpflicht,5,0,0,0,4,1,0
#kubicki,5,1,1,0,2,0,1
#reul,5,0,1,4,0,0,0
#kretschmer,5,0,1,0,4,0,0
#stillstand,5,0,5,0,0,0,0
#wohnraumoffensive,5,0,2,3,0,0,0
#wohnen,5,0,3,2,0,0,0
#orban,5,0,2,0,1,2,0
#johnson,5,0,1,1,3,0,0
#csupt21,5,3,2,0,0,0,0
#aserbaidschan,5,0,2,1,0,1,1
#gruendonnerstag,5,0,0,2,0,0,3
#kassel,4,0,0,0,3,1,0
#vermögenssteuer,4,0,0,3,0,0,1
#razziaimfinanzministerium,4,4,0,0,0,0,0
#infostand,4,0,0,0,4,0,0
#dreyer,4,0,0,1,2,1,0
#bürger,4,0,0,0,4,0,0
#darumgruen,4,0,4,0,0,0,0
#impfzentren,4,0,1,0,0,0,3
#reichstädt,4,0,0,0,4,0,0
#cdugate,4,0,0,4,0,0,0
#cdulvv21,4,4,0,0,0,0,0
#cducsuabwaehlen,4,0,1,2,0,1,0
#cdunwaehlbar,4,0,0,3,1,0,0
#impfstoffmangel,4,0,0,0,2,1,1
#impfkampagne,4,0,1,2,0,1,0
#investitionen,4,0,3,1,0,0,0
#intensivbetten,4,0,0,1,2,0,1
#derstaatalsbeute,4,0,0,0,4,0,0
#covid_19,4,0,0,1,3,0,0
#candycrush,4,0,2,1,0,0,1
#klimaheuchler,4,0,2,2,0,0,0
#idz,4,0,0,0,4,0,0
#coronaraf,4,0,0,1,3,0,0
#umfaller,4,0,0,0,4,0,0
#testgate,4,0,0,2,1,0,1
#roth,4,0,0,0,4,0,0
#gabriel,4,0,4,0,0,0,0
#lobbyland,4,0,0,0,0,4,0
#autogipfel,4,0,2,2,0,0,0
#aschermittwoch,4,1,0,1,1,0,1
#novemberhilfen,4,0,0,0,1,0,3
#finanzminister,4,4,0,0,0,0,0
#ltwsa21,4,1,0,0,1,1,1
#greenpeace,4,1,0,1,2,0,0
#greifswald,4,0,0,0,4,0,0
#aufderrichtigenseite,4,0,0,1,0,3,0
#nurdieafd,4,0,0,0,4,0,0
#sed,4,0,0,0,4,0,0
#lockdown2021,4,0,0,0,3,0,1
#autobahngmbh,4,0,2,1,1,0,0
#autoindustrie,4,0,2,1,1,0,0
#hamburg,4,1,2,1,0,0,0
#autokorrektur,4,0,0,4,0,0,0
#windkraft,4,2,2,0,0,0,0
#wind,4,0,2,0,0,2,0
#b0108,4,0,0,0,4,0,0
